year,field,is_tt,rank,count
2022,North American Art,FALSE,"associate_prof, full_prof",0.0
2022,North American Art,FALSE,associate_prof,0.0
2022,North American Art,FALSE,chair,0.0
2022,North American Art,FALSE,"vap, lecturer",0.0
2022,North American Art,FALSE,"vap, assistant_prof",0.0
2022,North American Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,North American Art,FALSE,"lecturer, assistant_prof",0.0
2022,North American Art,all,unknown,0.0
2022,North American Art,all,assistant_prof,6.58
2022,North American Art,all,"assistant_prof, associate_prof",0.0
2022,North American Art,all,open_rank,0.0
2022,North American Art,all,lecturer,0.0
2022,North American Art,all,vap,2.0
2022,North American Art,all,full_prof,0.0
2022,North American Art,all,"associate_prof, full_prof",0.0
2022,North American Art,all,associate_prof,0.0
2022,North American Art,all,chair,0.0
2022,North American Art,all,"vap, lecturer",0.0
2022,North American Art,all,"vap, assistant_prof",0.0
2022,North American Art,all,"lecturer, assistant_prof, associate_prof",0.0
2022,North American Art,all,"lecturer, assistant_prof",0.5
2022,Visual Studies / Visual Culture,all,all,0.0
2022,Visual Studies / Visual Culture,unknown,all,0.0
2022,Visual Studies / Visual Culture,unknown,unknown,0.0
2022,Visual Studies / Visual Culture,unknown,assistant_prof,0.0
2022,Visual Studies / Visual Culture,unknown,"assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,unknown,open_rank,0.0
2022,Visual Studies / Visual Culture,unknown,lecturer,0.0
2022,Visual Studies / Visual Culture,unknown,vap,0.0
2022,Visual Studies / Visual Culture,unknown,full_prof,0.0
2022,Visual Studies / Visual Culture,unknown,"associate_prof, full_prof",0.0
2022,Visual Studies / Visual Culture,unknown,associate_prof,0.0
2022,Visual Studies / Visual Culture,unknown,chair,0.0
2022,Visual Studies / Visual Culture,unknown,"vap, lecturer",0.0
2022,Visual Studies / Visual Culture,unknown,"vap, assistant_prof",0.0
2022,Visual Studies / Visual Culture,unknown,"lecturer, assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,unknown,"lecturer, assistant_prof",0.0
2022,Visual Studies / Visual Culture,TRUE,all,0.0
2022,Visual Studies / Visual Culture,TRUE,unknown,0.0
2022,Visual Studies / Visual Culture,TRUE,assistant_prof,0.0
2022,Visual Studies / Visual Culture,TRUE,"assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,TRUE,open_rank,0.0
2022,Visual Studies / Visual Culture,TRUE,lecturer,0.0
2022,Visual Studies / Visual Culture,TRUE,vap,0.0
2022,Visual Studies / Visual Culture,TRUE,full_prof,0.0
2022,Visual Studies / Visual Culture,TRUE,"associate_prof, full_prof",0.0
2022,Visual Studies / Visual Culture,TRUE,associate_prof,0.0
2022,Visual Studies / Visual Culture,TRUE,chair,0.0
2022,Visual Studies / Visual Culture,TRUE,"vap, lecturer",0.0
2022,Visual Studies / Visual Culture,TRUE,"vap, assistant_prof",0.0
2022,Visual Studies / Visual Culture,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,TRUE,"lecturer, assistant_prof",0.0
2022,Visual Studies / Visual Culture,FALSE,all,0.0
2022,Visual Studies / Visual Culture,FALSE,unknown,0.0
2022,Visual Studies / Visual Culture,FALSE,assistant_prof,0.0
2022,Visual Studies / Visual Culture,FALSE,"assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,FALSE,open_rank,0.0
2022,Visual Studies / Visual Culture,FALSE,lecturer,0.0
2022,Visual Studies / Visual Culture,FALSE,vap,0.0
2022,Visual Studies / Visual Culture,FALSE,full_prof,0.0
2022,Visual Studies / Visual Culture,FALSE,"associate_prof, full_prof",0.0
2022,Visual Studies / Visual Culture,FALSE,associate_prof,0.0
2022,Visual Studies / Visual Culture,FALSE,chair,0.0
2022,Visual Studies / Visual Culture,FALSE,"vap, lecturer",0.0
2022,Visual Studies / Visual Culture,FALSE,"vap, assistant_prof",0.0
2022,Visual Studies / Visual Culture,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,FALSE,"lecturer, assistant_prof",0.0
2022,Visual Studies / Visual Culture,all,unknown,0.0
2022,Visual Studies / Visual Culture,all,assistant_prof,0.0
2022,Visual Studies / Visual Culture,all,"assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,all,open_rank,0.0
2022,Visual Studies / Visual Culture,all,lecturer,0.0
2022,Visual Studies / Visual Culture,all,vap,0.0
2022,Visual Studies / Visual Culture,all,full_prof,0.0
2022,Visual Studies / Visual Culture,all,"associate_prof, full_prof",0.0
2022,Visual Studies / Visual Culture,all,associate_prof,0.0
2022,Visual Studies / Visual Culture,all,chair,0.0
2022,Visual Studies / Visual Culture,all,"vap, lecturer",0.0
2022,Visual Studies / Visual Culture,all,"vap, assistant_prof",0.0
2022,Visual Studies / Visual Culture,all,"lecturer, assistant_prof, associate_prof",0.0
2022,Visual Studies / Visual Culture,all,"lecturer, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,all,all,4.5
2022,Middle Eastern / Islamic Art,unknown,all,0.0
2022,Middle Eastern / Islamic Art,unknown,unknown,0.0
2022,Middle Eastern / Islamic Art,unknown,assistant_prof,0.0
2022,Middle Eastern / Islamic Art,unknown,"assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,unknown,open_rank,0.0
2022,Middle Eastern / Islamic Art,unknown,lecturer,0.0
2022,Middle Eastern / Islamic Art,unknown,vap,0.0
2022,Middle Eastern / Islamic Art,unknown,full_prof,0.0
2022,Middle Eastern / Islamic Art,unknown,"associate_prof, full_prof",0.0
2022,Middle Eastern / Islamic Art,unknown,associate_prof,0.0
2022,Middle Eastern / Islamic Art,unknown,chair,0.0
2022,Middle Eastern / Islamic Art,unknown,"vap, lecturer",0.0
2022,Middle Eastern / Islamic Art,unknown,"vap, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,unknown,"lecturer, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,TRUE,all,3.5
2022,Middle Eastern / Islamic Art,TRUE,unknown,0.0
2022,Middle Eastern / Islamic Art,TRUE,assistant_prof,1.0
2022,Middle Eastern / Islamic Art,TRUE,"assistant_prof, associate_prof",1.0
2022,Middle Eastern / Islamic Art,TRUE,open_rank,1.0
2022,Middle Eastern / Islamic Art,TRUE,lecturer,0.5
2022,Middle Eastern / Islamic Art,TRUE,vap,0.0
2022,Middle Eastern / Islamic Art,TRUE,full_prof,0.0
2022,Middle Eastern / Islamic Art,TRUE,"associate_prof, full_prof",0.0
2022,Middle Eastern / Islamic Art,TRUE,associate_prof,0.0
2022,Middle Eastern / Islamic Art,TRUE,chair,0.0
2022,Middle Eastern / Islamic Art,TRUE,"vap, lecturer",0.0
2022,Middle Eastern / Islamic Art,TRUE,"vap, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,TRUE,"lecturer, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,FALSE,all,1.0
2022,Middle Eastern / Islamic Art,FALSE,unknown,0.0
2022,Middle Eastern / Islamic Art,FALSE,assistant_prof,0.0
2022,Middle Eastern / Islamic Art,FALSE,"assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,FALSE,open_rank,0.0
2022,Middle Eastern / Islamic Art,FALSE,lecturer,0.0
2022,Middle Eastern / Islamic Art,FALSE,vap,0.0
2022,Middle Eastern / Islamic Art,FALSE,full_prof,0.0
2022,Middle Eastern / Islamic Art,FALSE,"associate_prof, full_prof",0.0
2022,Middle Eastern / Islamic Art,FALSE,associate_prof,0.0
2022,Middle Eastern / Islamic Art,FALSE,chair,0.0
2022,Middle Eastern / Islamic Art,FALSE,"vap, lecturer",0.0
2022,Middle Eastern / Islamic Art,FALSE,"vap, assistant_prof",1.0
2022,Middle Eastern / Islamic Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,FALSE,"lecturer, assistant_prof",0.0
2022,Middle Eastern / Islamic Art,all,unknown,0.0
2022,Middle Eastern / Islamic Art,all,assistant_prof,1.0
2022,Middle Eastern / Islamic Art,all,"assistant_prof, associate_prof",1.0
2022,Middle Eastern / Islamic Art,all,open_rank,1.0
2022,Middle Eastern / Islamic Art,all,lecturer,0.5
2022,Middle Eastern / Islamic Art,all,vap,0.0
2022,Middle Eastern / Islamic Art,all,full_prof,0.0
2022,Middle Eastern / Islamic Art,all,"associate_prof, full_prof",0.0
2022,Middle Eastern / Islamic Art,all,associate_prof,0.0
2022,Middle Eastern / Islamic Art,all,chair,0.0
2022,Middle Eastern / Islamic Art,all,"vap, lecturer",0.0
2022,Middle Eastern / Islamic Art,all,"vap, assistant_prof",1.0
2022,Middle Eastern / Islamic Art,all,"lecturer, assistant_prof, associate_prof",0.0
2022,Middle Eastern / Islamic Art,all,"lecturer, assistant_prof",0.0
2022,Film / Photography,all,all,2.0
2022,Film / Photography,unknown,all,0.0
2022,Film / Photography,unknown,unknown,0.0
2022,Film / Photography,unknown,assistant_prof,0.0
2022,Film / Photography,unknown,"assistant_prof, associate_prof",0.0
2022,Film / Photography,unknown,open_rank,0.0
2022,Film / Photography,unknown,lecturer,0.0
2022,Film / Photography,unknown,vap,0.0
2022,Film / Photography,unknown,full_prof,0.0
2022,Film / Photography,unknown,"associate_prof, full_prof",0.0
2022,Film / Photography,unknown,associate_prof,0.0
2022,Film / Photography,unknown,chair,0.0
2022,Film / Photography,unknown,"vap, lecturer",0.0
2022,Film / Photography,unknown,"vap, assistant_prof",0.0
2022,Film / Photography,unknown,"lecturer, assistant_prof, associate_prof",0.0
2022,Film / Photography,unknown,"lecturer, assistant_prof",0.0
2022,Film / Photography,TRUE,all,2.0
2022,Film / Photography,TRUE,unknown,0.0
2022,Film / Photography,TRUE,assistant_prof,1.0
2022,Film / Photography,TRUE,"assistant_prof, associate_prof",0.0
2022,Film / Photography,TRUE,open_rank,0.0
2022,Film / Photography,TRUE,lecturer,0.0
2022,Film / Photography,TRUE,vap,0.0
2022,Film / Photography,TRUE,full_prof,0.0
2022,Film / Photography,TRUE,"associate_prof, full_prof",0.0
2022,Film / Photography,TRUE,associate_prof,1.0
2022,Film / Photography,TRUE,chair,0.0
2022,Film / Photography,TRUE,"vap, lecturer",0.0
2022,Film / Photography,TRUE,"vap, assistant_prof",0.0
2022,Film / Photography,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,Film / Photography,TRUE,"lecturer, assistant_prof",0.0
2022,Film / Photography,FALSE,all,0.0
2022,Film / Photography,FALSE,unknown,0.0
2022,Film / Photography,FALSE,assistant_prof,0.0
2022,Film / Photography,FALSE,"assistant_prof, associate_prof",0.0
2022,Film / Photography,FALSE,open_rank,0.0
2022,Film / Photography,FALSE,lecturer,0.0
2022,Film / Photography,FALSE,vap,0.0
2022,Film / Photography,FALSE,full_prof,0.0
2022,Film / Photography,FALSE,"associate_prof, full_prof",0.0
2022,Film / Photography,FALSE,associate_prof,0.0
2022,Film / Photography,FALSE,chair,0.0
2022,Film / Photography,FALSE,"vap, lecturer",0.0
2022,Film / Photography,FALSE,"vap, assistant_prof",0.0
2022,Film / Photography,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,Film / Photography,FALSE,"lecturer, assistant_prof",0.0
2022,Film / Photography,all,unknown,0.0
2022,Film / Photography,all,assistant_prof,1.0
2022,Film / Photography,all,"assistant_prof, associate_prof",0.0
2022,Film / Photography,all,open_rank,0.0
2022,Film / Photography,all,lecturer,0.0
2022,Film / Photography,all,vap,0.0
2022,Film / Photography,all,full_prof,0.0
2022,Film / Photography,all,"associate_prof, full_prof",0.0
2022,Film / Photography,all,associate_prof,1.0
2022,Film / Photography,all,chair,0.0
2022,Film / Photography,all,"vap, lecturer",0.0
2022,Film / Photography,all,"vap, assistant_prof",0.0
2022,Film / Photography,all,"lecturer, assistant_prof, associate_prof",0.0
2022,Film / Photography,all,"lecturer, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,all,all,8.5
2022,Curatorial Studies / Arts Administration,unknown,all,1.0
2022,Curatorial Studies / Arts Administration,unknown,unknown,0.0
2022,Curatorial Studies / Arts Administration,unknown,assistant_prof,0.0
2022,Curatorial Studies / Arts Administration,unknown,"assistant_prof, associate_prof",1.0
2022,Curatorial Studies / Arts Administration,unknown,open_rank,0.0
2022,Curatorial Studies / Arts Administration,unknown,lecturer,0.0
2022,Curatorial Studies / Arts Administration,unknown,vap,0.0
2022,Curatorial Studies / Arts Administration,unknown,full_prof,0.0
2022,Curatorial Studies / Arts Administration,unknown,"associate_prof, full_prof",0.0
2022,Curatorial Studies / Arts Administration,unknown,associate_prof,0.0
2022,Curatorial Studies / Arts Administration,unknown,chair,0.0
2022,Curatorial Studies / Arts Administration,unknown,"vap, lecturer",0.0
2022,Curatorial Studies / Arts Administration,unknown,"vap, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,unknown,"lecturer, assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,unknown,"lecturer, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,TRUE,all,4.5
2022,Curatorial Studies / Arts Administration,TRUE,unknown,0.0
2022,Curatorial Studies / Arts Administration,TRUE,assistant_prof,3.5
2022,Curatorial Studies / Arts Administration,TRUE,"assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,TRUE,open_rank,0.0
2022,Curatorial Studies / Arts Administration,TRUE,lecturer,0.0
2022,Curatorial Studies / Arts Administration,TRUE,vap,0.0
2022,Curatorial Studies / Arts Administration,TRUE,full_prof,0.0
2022,Curatorial Studies / Arts Administration,TRUE,"associate_prof, full_prof",0.0
2022,Curatorial Studies / Arts Administration,TRUE,associate_prof,1.0
2022,Curatorial Studies / Arts Administration,TRUE,chair,0.0
2022,Curatorial Studies / Arts Administration,TRUE,"vap, lecturer",0.0
2022,Curatorial Studies / Arts Administration,TRUE,"vap, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,TRUE,"lecturer, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,FALSE,all,3.0
2022,Curatorial Studies / Arts Administration,FALSE,unknown,0.0
2022,Curatorial Studies / Arts Administration,FALSE,assistant_prof,0.0
2022,Curatorial Studies / Arts Administration,FALSE,"assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,FALSE,open_rank,0.0
2022,Curatorial Studies / Arts Administration,FALSE,lecturer,1.0
2022,Curatorial Studies / Arts Administration,FALSE,vap,2.0
2022,Curatorial Studies / Arts Administration,FALSE,full_prof,0.0
2022,Curatorial Studies / Arts Administration,FALSE,"associate_prof, full_prof",0.0
2022,Curatorial Studies / Arts Administration,FALSE,associate_prof,0.0
2022,Curatorial Studies / Arts Administration,FALSE,chair,0.0
2022,Curatorial Studies / Arts Administration,FALSE,"vap, lecturer",0.0
2022,Curatorial Studies / Arts Administration,FALSE,"vap, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,FALSE,"lecturer, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,all,unknown,0.0
2022,Curatorial Studies / Arts Administration,all,assistant_prof,3.5
2022,Curatorial Studies / Arts Administration,all,"assistant_prof, associate_prof",1.0
2022,Curatorial Studies / Arts Administration,all,open_rank,0.0
2022,Curatorial Studies / Arts Administration,all,lecturer,1.0
2022,Curatorial Studies / Arts Administration,all,vap,2.0
2022,Curatorial Studies / Arts Administration,all,full_prof,0.0
2022,Curatorial Studies / Arts Administration,all,"associate_prof, full_prof",0.0
2022,Curatorial Studies / Arts Administration,all,associate_prof,1.0
2022,Curatorial Studies / Arts Administration,all,chair,0.0
2022,Curatorial Studies / Arts Administration,all,"vap, lecturer",0.0
2022,Curatorial Studies / Arts Administration,all,"vap, assistant_prof",0.0
2022,Curatorial Studies / Arts Administration,all,"lecturer, assistant_prof, associate_prof",0.0
2022,Curatorial Studies / Arts Administration,all,"lecturer, assistant_prof",0.0
2022,Gender and Sexuality Studies,all,all,1.0
2022,Gender and Sexuality Studies,unknown,all,0.0
2022,Gender and Sexuality Studies,unknown,unknown,0.0
2022,Gender and Sexuality Studies,unknown,assistant_prof,0.0
2022,Gender and Sexuality Studies,unknown,"assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,unknown,open_rank,0.0
2022,Gender and Sexuality Studies,unknown,lecturer,0.0
2022,Gender and Sexuality Studies,unknown,vap,0.0
2022,Gender and Sexuality Studies,unknown,full_prof,0.0
2022,Gender and Sexuality Studies,unknown,"associate_prof, full_prof",0.0
2022,Gender and Sexuality Studies,unknown,associate_prof,0.0
2022,Gender and Sexuality Studies,unknown,chair,0.0
2022,Gender and Sexuality Studies,unknown,"vap, lecturer",0.0
2022,Gender and Sexuality Studies,unknown,"vap, assistant_prof",0.0
2022,Gender and Sexuality Studies,unknown,"lecturer, assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,unknown,"lecturer, assistant_prof",0.0
2022,Gender and Sexuality Studies,TRUE,all,1.0
2022,Gender and Sexuality Studies,TRUE,unknown,0.0
2022,Gender and Sexuality Studies,TRUE,assistant_prof,1.0
2022,Gender and Sexuality Studies,TRUE,"assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,TRUE,open_rank,0.0
2022,Gender and Sexuality Studies,TRUE,lecturer,0.0
2022,Gender and Sexuality Studies,TRUE,vap,0.0
2022,Gender and Sexuality Studies,TRUE,full_prof,0.0
2022,Gender and Sexuality Studies,TRUE,"associate_prof, full_prof",0.0
2022,Gender and Sexuality Studies,TRUE,associate_prof,0.0
2022,Gender and Sexuality Studies,TRUE,chair,0.0
2022,Gender and Sexuality Studies,TRUE,"vap, lecturer",0.0
2022,Gender and Sexuality Studies,TRUE,"vap, assistant_prof",0.0
2022,Gender and Sexuality Studies,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,TRUE,"lecturer, assistant_prof",0.0
2022,Gender and Sexuality Studies,FALSE,all,0.0
2022,Gender and Sexuality Studies,FALSE,unknown,0.0
2022,Gender and Sexuality Studies,FALSE,assistant_prof,0.0
2022,Gender and Sexuality Studies,FALSE,"assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,FALSE,open_rank,0.0
2022,Gender and Sexuality Studies,FALSE,lecturer,0.0
2022,Gender and Sexuality Studies,FALSE,vap,0.0
2022,Gender and Sexuality Studies,FALSE,full_prof,0.0
2022,Gender and Sexuality Studies,FALSE,"associate_prof, full_prof",0.0
2022,Gender and Sexuality Studies,FALSE,associate_prof,0.0
2022,Gender and Sexuality Studies,FALSE,chair,0.0
2022,Gender and Sexuality Studies,FALSE,"vap, lecturer",0.0
2022,Gender and Sexuality Studies,FALSE,"vap, assistant_prof",0.0
2022,Gender and Sexuality Studies,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,FALSE,"lecturer, assistant_prof",0.0
2022,Gender and Sexuality Studies,all,unknown,0.0
2022,Gender and Sexuality Studies,all,assistant_prof,1.0
2022,Gender and Sexuality Studies,all,"assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,all,open_rank,0.0
2022,Gender and Sexuality Studies,all,lecturer,0.0
2022,Gender and Sexuality Studies,all,vap,0.0
2022,Gender and Sexuality Studies,all,full_prof,0.0
2022,Gender and Sexuality Studies,all,"associate_prof, full_prof",0.0
2022,Gender and Sexuality Studies,all,associate_prof,0.0
2022,Gender and Sexuality Studies,all,chair,0.0
2022,Gender and Sexuality Studies,all,"vap, lecturer",0.0
2022,Gender and Sexuality Studies,all,"vap, assistant_prof",0.0
2022,Gender and Sexuality Studies,all,"lecturer, assistant_prof, associate_prof",0.0
2022,Gender and Sexuality Studies,all,"lecturer, assistant_prof",0.0
2022,all,unknown,all,4.0
2022,all,unknown,unknown,1.0
2022,all,unknown,assistant_prof,0.0
2022,all,unknown,"assistant_prof, associate_prof",1.0
2022,all,unknown,open_rank,0.0
2022,all,unknown,lecturer,0.0
2022,all,unknown,vap,0.0
2022,all,unknown,full_prof,0.0
2022,all,unknown,"associate_prof, full_prof",0.0
2022,all,unknown,associate_prof,0.0
2022,all,unknown,chair,1.0
2022,all,unknown,"vap, lecturer",0.0
2022,all,unknown,"vap, assistant_prof",0.0
2022,all,unknown,"lecturer, assistant_prof, associate_prof",1.0
2022,all,unknown,"lecturer, assistant_prof",0.0
2022,all,TRUE,all,119.0
2022,all,TRUE,unknown,0.0
2022,all,TRUE,assistant_prof,80.0
2022,all,TRUE,"assistant_prof, associate_prof",9.0
2022,all,TRUE,open_rank,7.0
2022,all,TRUE,lecturer,4.0
2022,all,TRUE,vap,0.0
2022,all,TRUE,full_prof,2.0
2022,all,TRUE,"associate_prof, full_prof",2.0
2022,all,TRUE,associate_prof,7.0
2022,all,TRUE,chair,7.0
2022,all,TRUE,"vap, lecturer",0.0
2022,all,TRUE,"vap, assistant_prof",0.0
2022,all,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2022,all,TRUE,"lecturer, assistant_prof",1.0
2022,all,FALSE,all,25.0
2022,all,FALSE,unknown,0.0
2022,all,FALSE,assistant_prof,1.0
2022,all,FALSE,"assistant_prof, associate_prof",2.0
2022,all,FALSE,open_rank,1.0
2022,all,FALSE,lecturer,6.0
2022,all,FALSE,vap,12.0
2022,all,FALSE,full_prof,0.0
2022,all,FALSE,"associate_prof, full_prof",0.0
2022,all,FALSE,associate_prof,1.0
2022,all,FALSE,chair,0.0
2022,all,FALSE,"vap, lecturer",0.0
2022,all,FALSE,"vap, assistant_prof",1.0
2022,all,FALSE,"lecturer, assistant_prof, associate_prof",1.0
2022,all,FALSE,"lecturer, assistant_prof",0.0
2022,all,all,unknown,1.0
2022,all,all,assistant_prof,81.0
2022,all,all,"assistant_prof, associate_prof",12.0
2022,all,all,open_rank,8.0
2022,all,all,lecturer,10.0
2022,all,all,vap,12.0
2022,all,all,full_prof,2.0
2022,all,all,"associate_prof, full_prof",2.0
2022,all,all,associate_prof,8.0
2022,all,all,chair,8.0
2022,all,all,"vap, lecturer",0.0
2022,all,all,"vap, assistant_prof",1.0
2022,all,all,"lecturer, assistant_prof, associate_prof",2.0
2022,all,all,"lecturer, assistant_prof",1.0
2023,all,all,all,65.0
2023,African / African Diaspora Art,all,all,3.0
2023,African / African Diaspora Art,unknown,all,0.0
2023,African / African Diaspora Art,unknown,unknown,0.0
2023,African / African Diaspora Art,unknown,assistant_prof,0.0
2023,African / African Diaspora Art,unknown,"assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,unknown,open_rank,0.0
2023,African / African Diaspora Art,unknown,lecturer,0.0
2023,African / African Diaspora Art,unknown,vap,0.0
2023,African / African Diaspora Art,unknown,full_prof,0.0
2023,African / African Diaspora Art,unknown,"associate_prof, full_prof",0.0
2023,African / African Diaspora Art,unknown,associate_prof,0.0
2023,African / African Diaspora Art,unknown,chair,0.0
2023,African / African Diaspora Art,unknown,"vap, lecturer",0.0
2023,African / African Diaspora Art,unknown,"vap, assistant_prof",0.0
2023,African / African Diaspora Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,unknown,"lecturer, assistant_prof",0.0
2023,African / African Diaspora Art,TRUE,all,3.0
2023,African / African Diaspora Art,TRUE,unknown,0.0
2023,African / African Diaspora Art,TRUE,assistant_prof,1.0
2023,African / African Diaspora Art,TRUE,"assistant_prof, associate_prof",1.0
2023,African / African Diaspora Art,TRUE,open_rank,0.0
2023,African / African Diaspora Art,TRUE,lecturer,0.0
2023,African / African Diaspora Art,TRUE,vap,0.0
2023,African / African Diaspora Art,TRUE,full_prof,0.0
2023,African / African Diaspora Art,TRUE,"associate_prof, full_prof",0.0
2023,African / African Diaspora Art,TRUE,associate_prof,1.0
2023,African / African Diaspora Art,TRUE,chair,0.0
2023,African / African Diaspora Art,TRUE,"vap, lecturer",0.0
2023,African / African Diaspora Art,TRUE,"vap, assistant_prof",0.0
2023,African / African Diaspora Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,TRUE,"lecturer, assistant_prof",0.0
2023,African / African Diaspora Art,FALSE,all,0.0
2023,African / African Diaspora Art,FALSE,unknown,0.0
2023,African / African Diaspora Art,FALSE,assistant_prof,0.0
2023,African / African Diaspora Art,FALSE,"assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,FALSE,open_rank,0.0
2023,African / African Diaspora Art,FALSE,lecturer,0.0
2023,African / African Diaspora Art,FALSE,vap,0.0
2023,African / African Diaspora Art,FALSE,full_prof,0.0
2023,African / African Diaspora Art,FALSE,"associate_prof, full_prof",0.0
2023,African / African Diaspora Art,FALSE,associate_prof,0.0
2023,African / African Diaspora Art,FALSE,chair,0.0
2023,African / African Diaspora Art,FALSE,"vap, lecturer",0.0
2023,African / African Diaspora Art,FALSE,"vap, assistant_prof",0.0
2023,African / African Diaspora Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,FALSE,"lecturer, assistant_prof",0.0
2023,African / African Diaspora Art,all,unknown,0.0
2023,African / African Diaspora Art,all,assistant_prof,1.0
2023,African / African Diaspora Art,all,"assistant_prof, associate_prof",1.0
2023,African / African Diaspora Art,all,open_rank,0.0
2023,African / African Diaspora Art,all,lecturer,0.0
2023,African / African Diaspora Art,all,vap,0.0
2023,African / African Diaspora Art,all,full_prof,0.0
2023,African / African Diaspora Art,all,"associate_prof, full_prof",0.0
2023,African / African Diaspora Art,all,associate_prof,1.0
2023,African / African Diaspora Art,all,chair,0.0
2023,African / African Diaspora Art,all,"vap, lecturer",0.0
2023,African / African Diaspora Art,all,"vap, assistant_prof",0.0
2023,African / African Diaspora Art,all,"lecturer, assistant_prof, associate_prof",0.0
2023,African / African Diaspora Art,all,"lecturer, assistant_prof",0.0
2023,Ancient Art,all,all,2.0
2023,Ancient Art,unknown,all,0.0
2023,Ancient Art,unknown,unknown,0.0
2023,Ancient Art,unknown,assistant_prof,0.0
2023,Ancient Art,unknown,"assistant_prof, associate_prof",0.0
2023,Ancient Art,unknown,open_rank,0.0
2023,Ancient Art,unknown,lecturer,0.0
2023,Ancient Art,unknown,vap,0.0
2023,Ancient Art,unknown,full_prof,0.0
2023,Ancient Art,unknown,"associate_prof, full_prof",0.0
2023,Ancient Art,unknown,associate_prof,0.0
2023,Ancient Art,unknown,chair,0.0
2023,Ancient Art,unknown,"vap, lecturer",0.0
2023,Ancient Art,unknown,"vap, assistant_prof",0.0
2023,Ancient Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2023,Ancient Art,unknown,"lecturer, assistant_prof",0.0
2023,Ancient Art,TRUE,all,2.0
2023,Ancient Art,TRUE,unknown,0.0
2023,Ancient Art,TRUE,assistant_prof,0.0
2023,Ancient Art,TRUE,"assistant_prof, associate_prof",1.0
2023,Ancient Art,TRUE,open_rank,0.0
2023,Ancient Art,TRUE,lecturer,0.0
2023,Ancient Art,TRUE,vap,0.0
2023,Ancient Art,TRUE,full_prof,1.0
2023,Ancient Art,TRUE,"associate_prof, full_prof",0.0
2023,Ancient Art,TRUE,associate_prof,0.0
2023,Ancient Art,TRUE,chair,0.0
2023,Ancient Art,TRUE,"vap, lecturer",0.0
2023,Ancient Art,TRUE,"vap, assistant_prof",0.0
2023,Ancient Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2023,Ancient Art,TRUE,"lecturer, assistant_prof",0.0
2023,Ancient Art,FALSE,all,0.0
2023,Ancient Art,FALSE,unknown,0.0
